tweet_id,created_at,retweeted_from,mentioned_accounts,expanded_urls,hashtags,language,inferred_category,full_text,routing_notes
1995982029658235143,45993.93256944444,'@rocketman_w,'@rocketman_w,http://x.com/i/article/1995976778989666306,,zxx,Raw Leads / To Review,RT @rocketman_w: https://t.co/n38C6V71I2,"Raw social curation signal; treat as lead, not endorsement."
1995982005549310377,45993.9325,'@rocketman_w,'@rocketman_w,http://x.com/i/article/1995773844725137411,,zxx,Raw Leads / To Review,RT @rocketman_w: https://t.co/svSNCG43R5,"Raw social curation signal; treat as lead, not endorsement."
1995941981005250850,45993.82204861111,'@binji_x,'@binji_x,http://x.com/i/article/1995909470434574336,,zxx,Raw Leads / To Review,RT @binji_x: https://t.co/EUBUJgpyDw,"Raw social curation signal; treat as lead, not endorsement."
1995941894820618483,45993.82181712963,'@hypercerts,'@hypercerts,,,en,"Funding, Capital Flows & Public Goods","RT @hypercerts: New blog post is live!

A fresh take on why we’re building hypercerts — and a first look at why ATProto is the data layer w…","Raw social curation signal; treat as lead, not endorsement."
1995677334511518002,45993.091770833336,'@breadcoop,"'@breadcoop, @doctorow",,,en,"Funding, Capital Flows & Public Goods","RT @breadcoop: Reading group 📚 
📑 Seizing the means of Computation: @doctorow  dismantling the mythology around Big Tech's power📱

🗓️ Thurs…","Raw social curation signal; treat as lead, not endorsement."
1995589598073028978,45992.84966435185,'@breadcoop,'@breadcoop,,,en,"Funding, Capital Flows & Public Goods",RT @breadcoop: The freshest Bread Updates newsletter has gone out to our subscribers everywhere! Subscribe at our paragraph to get the news…,"Raw social curation signal; treat as lead, not endorsement."
1995547198201721329,45992.73266203704,'@wor,'@wor,,,en,"Regeneration, Ecology & Localism",RT @wor: I’ve just finished a piece that’s very close to my heart – on how we can finance farmers and local supply chains in a way that act…,"Raw social curation signal; treat as lead, not endorsement."
1995547093004423285,45992.73237268518,'@regensunite,"'@regensunite, @EFDevcon",,,en,"Regeneration, Ecology & Localism",RT @regensunite: Thank you so much to everyone who made the Regen Hub come to life during @EFDevcon! We've gotten so much heartwarming feed…,"Raw social curation signal; treat as lead, not endorsement."
1995546293989429484,45992.730162037034,'@mbauwens,'@mbauwens,,,en,Coordination & Governance,"RT @mbauwens: This is going to be a very important publication:

* Book: Ecological Institutions: Law, Economics, and Technology in a More-…","Raw social curation signal; treat as lead, not endorsement."
1995545754610352354,45992.728680555556,'@ethereum,'@ethereum,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ethereum: 1/ The Fusaka upgrade is coming December 3rd.

Ethereum is securely scaling.

Are you ready to support the changes?

Here’s w…","Raw social curation signal; treat as lead, not endorsement."
1995545156301295958,45992.72702546296,'@agroforestDAO,"'@agroforestDAO, @exeuntdoteth",,,en,Coordination & Governance,RT @agroforestDAO: So happy to have met the Ethereal Forester @exeuntdoteth and other online friends in person and be able to share moments…,"Raw social curation signal; treat as lead, not endorsement."
1995303742174859451,45992.060844907406,'@PrivacyEthereum,'@PrivacyEthereum,,,en,"Ethereum, Web3 Infrastructure & Security",RT @PrivacyEthereum: 1/ 🌱 The zkID team published OpenAC: Open Design for Transparent and Lightweight Anonymous Credentials earlier this we…,"Raw social curation signal; treat as lead, not endorsement."
1995177037317976565,45991.7112037037,'@owocki,"'@owocki, @gitcoin",,,en,"Funding, Capital Flows & Public Goods","RT @owocki: early @gitcoin helped fund the first versions of uniswap, yearn, arbitrum, optimism, poap, snapshot, walletconnect, sablier, ge…","Raw social curation signal; treat as lead, not endorsement."
1995176725219778975,45991.71034722222,'@cognitivepolicy,'@cognitivepolicy,,,en,"Community Building, Events & Networks",RT @cognitivepolicy: I've started sharing deeper writings about our work in Barichara in this new online community that is free and open to…,"Raw social curation signal; treat as lead, not endorsement."
1995128962674987353,45991.57855324074,'@gospelofchange,'@gospelofchange,https://open.substack.com/pub/gospelofchange/p/hard-power-a-field-guide-for-community,,en,"Community Building, Events & Networks","RT @gospelofchange: New drop on the ethical use of exclusion in communities 

https://t.co/2A8XXzEw8y","Raw social curation signal; treat as lead, not endorsement."
1994312418944557501,45989.3253125,'@nethan_eth,"'@nethan_eth, @EFDevcon",,,en,"Community Building, Events & Networks",RT @nethan_eth: Still processing last week… It has been very emotional to see the recognition of the hard work we put into @EFDevcon this y…,"Raw social curation signal; treat as lead, not endorsement."
1994311139962839074,45989.32178240741,'@Solofunk,"'@Solofunk, @jinglejamOP, @Optimism",,,en,Raw Leads / To Review,"RT @Solofunk: Tough to look oneself in the mirror and make a post like this. Respect to @jinglejamOP for doing so. 

@Optimism became my fa…","Raw social curation signal; treat as lead, not endorsement."
1994278140659605835,45989.230729166666,'@vocdoni,'@vocdoni,,,en,Coordination & Governance,"RT @vocdoni: Say goodbye to 'black box' voting.
We've officially launched the Vocdoni App! 🎉

For 7 years we've powered elections for sport…","Raw social curation signal; treat as lead, not endorsement."
1994277715600400614,45989.22954861111,'@theregenatlas,"'@theregenatlas, @gardens_fund",,,en,"Regeneration, Ecology & Localism","RT @theregenatlas: We're pleased to announce that we've executed our @gardens_fund GG23 Growth Pool proposal 🎉

To learn more about what we…","Raw social curation signal; treat as lead, not endorsement."
1994277385928122427,45989.22864583333,'@BlockchainGov,"'@BlockchainGov, @mpg_dd, @ntnsndr",,,en,Coordination & Governance,"RT @BlockchainGov: Moving from implicit feudalism to cooperative governance: In Cooperative Online Communities, by @mpg_dd, @ntnsndr &amp; @Man…","Raw social curation signal; treat as lead, not endorsement."
1994179354587283776,45988.958125,'@OrnellaWeb3,"'@OrnellaWeb3, @EFDevcon",,,en,"Ethereum, Web3 Infrastructure & Security","RT @OrnellaWeb3: Devconnect Diaries Post 1/10 ✍️ 📖 The heart of it all 💜

What a journey! The first @EFDevcon Ethereum World's Fair has com…","Raw social curation signal; treat as lead, not endorsement."
1994173544721232191,45988.942094907405,'@OctantApp,'@OctantApp,,,en,"Funding, Capital Flows & Public Goods","RT @OctantApp: November's ending but we're not done shipping. We're excited to share Epoch 10: Best of the Best. 🥳🎊

This epoch is going to…","Raw social curation signal; treat as lead, not endorsement."
1994044318592717163,45988.585497685184,'@TheDevanshMehta,'@TheDevanshMehta,,,en,"Funding, Capital Flows & Public Goods","RT @TheDevanshMehta: I agree wholeheartedly with Kevin's analysis around the shrinking of the PGF &amp; funding mechanism space

The 2021-24 er…","Raw social curation signal; treat as lead, not endorsement."
1993767141112467948,45987.82063657408,'@RegenFdn,"'@RegenFdn, @_newcubes_",,,en,Coordination & Governance,RT @RegenFdn: Introducing our new book 🦋 ECOLOGICAL INSTITUTIONS🦋 by @_newcubes_ and the rest of our team at Regen Foundation! https://t.co…,"Raw social curation signal; treat as lead, not endorsement."
1993752668985282719,45987.780706018515,'@mbauwens,'@mbauwens,,,en,"Funding, Capital Flows & Public Goods","RT @mbauwens: Here is my take: 

Ethereum should be funding public goods that are good for Ethereum, but ultimately, i.e. the connection wi…","Raw social curation signal; treat as lead, not endorsement."
1993423108519477662,45986.87128472222,'@omniharmonic,'@omniharmonic,,,en,"Community Building, Events & Networks","RT @omniharmonic: new essay: Leaderful Spaces: Cultivating Cultures of Participatory Leadership

pt iii of an unintentional three part seri…","Raw social curation signal; treat as lead, not endorsement."
1993421897334243684,45986.867939814816,'@owocki,'@owocki,,,en,"Funding, Capital Flows & Public Goods","RT @owocki: Leaving Devconnect, I felt the weight of being in a niche that might be stagnating. 

Public goods funding in Ethereum has lost…","Raw social curation signal; treat as lead, not endorsement."
1993336828326526991,45986.63319444445,'@Abundance_DAO,'@Abundance_DAO,,,en,Coordination & Governance,"RT @Abundance_DAO: If we wouldn't use a three-decade-old operating system on our computer, why do we use a three-century-old economic syste…","Raw social curation signal; treat as lead, not endorsement."
1993159402057351518,45986.143599537034,'@Dylan_Steck,'@Dylan_Steck,,,en,Raw Leads / To Review,RT @Dylan_Steck: Just wrote a new post called “Bring your coin with you” about a new model that’s forming: appcoins/creator coins being use…,"Raw social curation signal; treat as lead, not endorsement."
1992148479410659758,45983.35398148148,'@deeparocks,'@deeparocks,,,en,"AI, Collective Intelligence & Sensemaking",RT @deeparocks: The operating system for good just got an upgrade. AI + Stablecoins + Mobile - a radical new way of doing good. If you’re m…,"Raw social curation signal; treat as lead, not endorsement."
1991559795527283114,45981.729525462964,'@SilviProtocol,'@SilviProtocol,http://x.com/i/article/1990944775617589249,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @SilviProtocol: https://t.co/Nh3nHg1ZiH,"Raw social curation signal; treat as lead, not endorsement."
1990857517694415068,45979.791608796295,'@FundingCommons,'@FundingCommons,,,en,"Funding, Capital Flows & Public Goods","RT @FundingCommons: Agenda is LIVE for FtC Buenos Aires! ☀️

Tomorrow, we dive into identity, governance, public goods funding, and LATAM c…","Raw social curation signal; treat as lead, not endorsement."
1990854849341133005,45979.78424768519,'@SilviProtocol,"'@SilviProtocol, @0xEN0VA",,,en,"Funding, Capital Flows & Public Goods","RT @SilviProtocol: Take part in the @0xEN0VA prediction market for this Bioregional Reforestation grant round!

Bet on outcomes. Profit fro…","Raw social curation signal; treat as lead, not endorsement."
1990784799829860857,45979.5909375,'@swiftevo1,"'@swiftevo1, @mbauwens",,,en,"Knowledge Commons, Ontology & Documentation","RT @swiftevo1: Chinese Version of Peer to Peer: The Commons Manifesto by @mbauwens, Vasilis Kostakis 與 Alex Pazaitis is the Top 2 on @3ookc…","Raw social curation signal; treat as lead, not endorsement."
1990529266153574493,45978.88579861111,'@JBSDC,'@JBSDC,,,en,Raw Leads / To Review,"RT @JBSDC: Good Monday - we have something very interesting for you all today on our website that is, in every sense of the word experiment…","Raw social curation signal; treat as lead, not endorsement."
1990527837326176421,45978.88186342592,'@andrewkuznet,'@andrewkuznet,,,en,"AI, Collective Intelligence & Sensemaking","RT @andrewkuznet: Hi folks, 

First, wow - posting on twitter what a throwback. But also,

I'll be presenting my PhD thesis (""AI-Mediated D…","Raw social curation signal; treat as lead, not endorsement."
1989814756795159010,45976.914131944446,'@ChonesWeaving,"'@ChonesWeaving, @StoryProtocol, @404GRDN, @FourthWorldSys",,,en,"Regeneration, Ecology & Localism",RT @ChonesWeaving: Thank you to @StoryProtocol @404GRDN @FourthWorldSys for this gathering and discussion and for supporting local artists!…,"Raw social curation signal; treat as lead, not endorsement."
1989770456178491898,45976.79188657407,'@nixorokish,"'@nixorokish, @EFDevcon",,,en,Coordination & Governance,"RT @nixorokish: 🥑 handcrafted, organic Ethereum governance update: no AI, just a terminally online All Core Devs addict:

- @EFDevcon start…","Raw social curation signal; treat as lead, not endorsement."
1989768601071390856,45976.786770833336,'@OctantApp,'@OctantApp,,,en,"Funding, Capital Flows & Public Goods","RT @OctantApp: 🥁🥁🥁 The results for the Octant DeFi Hackathon 2025 are in. 🎉
103 projects. $24,000 in prizes.

Big props to all of you impre…","Raw social curation signal; treat as lead, not endorsement."
1989768252818690366,45976.78581018518,'@TheDevanshMehta,'@TheDevanshMehta,,,en,"Ethereum, Web3 Infrastructure & Security","RT @TheDevanshMehta: super excited to see the momentum around A+ and stablecoins on ethereum!

in my view the next regulatory battle our in…","Raw social curation signal; treat as lead, not endorsement."
1989062468354691130,45974.838217592594,,'@CC_ReFi_News,"https://forms.gle/JR1eoqQa6pwp3H6YA, https://x.com/GreenpillWrites/status/1935366487998447940",,en,"Funding, Capital Flows & Public Goods","Last call for all public goods focused communities 💚 We’d love your input in our tooling survey! 

🔗https://t.co/R6SrPdtGgM

So far we have 29 survey responses and conducted 9 interviews ⚡️

Will share when the first part of the series officially drops on @CC_ReFi_News 🗞️ https://t.co/KCtt85tlBj","Raw social curation signal; treat as lead, not endorsement."
1989023931328536677,45974.731875,'@ETHPanda_Org,'@ETHPanda_Org,,,en,"Impact, MRV & Accountability","RT @ETHPanda_Org: 🚀 ETHPanda Annual Report 2024-25 is here! 🐼

ETHPanda was initiated by Chinese cypherpunks and idealists. Adhering to neu…","Raw social curation signal; treat as lead, not endorsement."
1989023081076048142,45974.729525462964,'@Crypto_Altruism,"'@Crypto_Altruism, @Sostento",,,en,Raw Leads / To Review,"RT @Crypto_Altruism: Honored to serve on @Sostento's Crypto Advisory Board with so many inspiring leaders! 🫡

We've had their Founder @joea…","Raw social curation signal; treat as lead, not endorsement."
1988826585537884667,45974.18730324074,'@VitalikButerin,"'@VitalikButerin, @ThewizardofPOS, @yoavw",https://trustlessness.eth.limo/general/2025/11/11/the-trustless-manifesto.html,,en,Raw Leads / To Review,"RT @VitalikButerin: Signed the trustless manifesto!

https://t.co/VhHlx3K2vt

@thewizardofpos @yoavw https://t.co/lOuz1W7DQL","Raw social curation signal; treat as lead, not endorsement."
1988493458957275632,45973.26804398148,'@AzosFinance,'@AzosFinance,,,en,Raw Leads / To Review,"RT @AzosFinance: Want to learn about the collateral on Azos? 🟩
We now include info in the app so you can see why we’ve selected each asset…","Raw social curation signal; treat as lead, not endorsement."
1988461788204294575,45973.18064814815,'@BlockchainGov,'@BlockchainGov,,,en,"AI, Collective Intelligence & Sensemaking","RT @BlockchainGov: This months newsletter is out! 🏳️🌐🕸️

This issue features the launch of the Network Nations podcast series, the ISBE gov…","Raw social curation signal; treat as lead, not endorsement."
1988392336154620056,45972.98900462963,'@_Daniel_Ospina,'@_Daniel_Ospina,,,en,"Funding, Capital Flows & Public Goods","RT @_Daniel_Ospina: What happens when AI and Blockchain meet rising global instability? How does capital allocation change? 

For the past…","Raw social curation signal; treat as lead, not endorsement."
1988389854460473749,45972.982152777775,'@audreyt,'@audreyt,,,en,"AI, Collective Intelligence & Sensemaking","RT @audreyt: Freedom is forged by those believing in the power of democracy &amp; technology to build brighter futures for all.🙌

Moving AI fro…","Raw social curation signal; treat as lead, not endorsement."
1988389045307908573,45972.97991898148,'@nunet_global,'@nunet_global,,,en,"Ethereum, Web3 Infrastructure & Security","RT @nunet_global: Michel Bauwens on the Eastern Trail of the Peer-to-Peer Revolution 🤠🛤️🚐🛶🚡

Tune in for reflections on the projects and pe…","Raw social curation signal; treat as lead, not endorsement."
1988388797391008253,45972.97923611111,'@wor,'@wor,,,en,Raw Leads / To Review,"RT @wor: “Simplicity is prerequisite for reliability.”  - Edsger W. Dijkstra.

If we imagine economics as a sorting problem ... living syst…","Raw social curation signal; treat as lead, not endorsement."
1988356539485474851,45972.89021990741,'@Zuzalu_city,'@Zuzalu_city,,,en,"Funding, Capital Flows & Public Goods",RT @Zuzalu_city: Missed the Zuzalu Software Townhall in October: Supporting ZuVillages &amp; Public Good with the Pensieve Perennial Grant? Cat…,"Raw social curation signal; treat as lead, not endorsement."
1988335629583929790,45972.83252314815,'@owocki,'@owocki,,,en,Raw Leads / To Review,"RT @owocki: The traditional firm is dissolving. Something new is emerging. 

The traditional logic that held companies together for a centu…","Raw social curation signal; treat as lead, not endorsement."
1988027957651402943,45971.983506944445,'@TerezaBizkova,"'@TerezaBizkova, @EFDevcon, @Crypto_Altruism",,,en,"Ethereum, Web3 Infrastructure & Security","RT @TerezaBizkova: Waiting for my flight to @EFDevcon, I'm excited to share a new Guide to Stablecoins I wrote for @Crypto_Altruism, explor…","Raw social curation signal; treat as lead, not endorsement."
1987964969715949860,45971.809699074074,'@0xNN2,'@0xNN2,http://x.com/i/article/1987578279088304128,,zxx,Raw Leads / To Review,RT @0xNN2: https://t.co/1XmgOEufPc,"Raw social curation signal; treat as lead, not endorsement."
1987964033077785022,45971.80710648148,'@maearthstudio,'@maearthstudio,,,en,"Funding, Capital Flows & Public Goods","RT @maearthstudio: Check out the first edition of ""Field Notes"", updates from the Ma Earth ecosystem. 🌾 https://t.co/P2BT1715uy","Raw social curation signal; treat as lead, not endorsement."
1987962913022259305,45971.80401620371,'@trent_vanepps,'@trent_vanepps,,,en,Raw Leads / To Review,"RT @trent_vanepps: ~ liveness in network and software production ~

1. ""liveness"" is typically understood as a network property (that ). et…","Raw social curation signal; treat as lead, not endorsement."
1987962784911442422,45971.80366898148,'@ETHForTheWorld,'@ETHForTheWorld,http://www.fortheworld.eco/insights/grantee-announcement,,en,"Funding, Capital Flows & Public Goods","RT @ETHForTheWorld: Read more about the grantees and ETH For The World ⬇️

https://t.co/UlD88bLDW7","Raw social curation signal; treat as lead, not endorsement."
1987616298591764520,45970.847546296296,'@Toluajet,'@Toluajet,http://x.com/i/article/1987587412478881792,,zxx,Raw Leads / To Review,RT @Toluajet: https://t.co/VbMHHntxiN,"Raw social curation signal; treat as lead, not endorsement."
1987528442221392321,45970.605104166665,'@BlockchainGov,"'@BlockchainGov, @kelsiemvn",,,en,"AI, Collective Intelligence & Sensemaking","RT @BlockchainGov: How do decentralized technologies build their own foundations?

This piece by @kelsiemvn integrates infrastructure studi…","Raw social curation signal; treat as lead, not endorsement."
1987526707083915394,45970.600324074076,'@MilkMoney64209,'@MilkMoney64209,,,en,"Funding, Capital Flows & Public Goods","RT @MilkMoney64209: 🙏 A Month of Gratitude: Day 7

​Today’s thanks belongs to those solving one of the biggest challenges:

Public Goods.…","Raw social curation signal; treat as lead, not endorsement."
1986988559945937000,45969.1153125,'@OctantApp,'@OctantApp,,,en,"Funding, Capital Flows & Public Goods","RT @OctantApp: Imagine if your community could support you like a Twitch subscription, but for your creative work.

A constant stream of su…","Raw social curation signal; treat as lead, not endorsement."
1986550334542492099,45967.90604166667,'@hatsprotocol,'@hatsprotocol,http://x.com/i/article/1985722081611292672,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @hatsprotocol: https://t.co/tdEpqhNqJb,"Raw social curation signal; treat as lead, not endorsement."
1986458547345887315,45967.65275462963,'@karmahq_,'@karmahq_,,,en,"Funding, Capital Flows & Public Goods","RT @karmahq_: This week, we're thrilled to welcome an exciting new wave of projects to the Karma onchain Project Registry. Builders across…","Raw social curation signal; treat as lead, not endorsement."
1986229535571091692,45967.02081018518,'@karmahq_,'@karmahq_,,,en,"Funding, Capital Flows & Public Goods","RT @karmahq_: Most ecosystems are flying blind when it comes to funding.

They patch together Monday for apps, Discord for updates, Notion…","Raw social curation signal; treat as lead, not endorsement."
1986227301562900659,45967.01464120371,'@omniharmonic,'@omniharmonic,,,en,"AI, Collective Intelligence & Sensemaking","RT @omniharmonic: A 🧵 on integrity and vision.

1/ It’s been a slog trying to launch a decentralized systems change network with a coherent…","Raw social curation signal; treat as lead, not endorsement."
1986227186781561249,45967.014328703706,'@Celo,"'@Celo, @squidrouter",,,en,"Ethereum, Web3 Infrastructure & Security","RT @Celo: 🦑 DeFi Deep Dive is back &amp; this one runs deep

Since integrating in 2023, @SquidRouter's crosschain liquidity protocol has connec…","Raw social curation signal; treat as lead, not endorsement."
1986193718324363343,45966.92196759259,'@carbonmarkcom,'@carbonmarkcom,,,en,"Regeneration, Ecology & Localism","RT @carbonmarkcom: 🌍 Blockchain is redefining climate finance.

In our latest piece, we explore how Klima Protocol is creating open, autono…","Raw social curation signal; treat as lead, not endorsement."
1986193329877623239,45966.920902777776,'@hellofrommarv,"'@hellofrommarv, @breadcoop",,,en,"Funding, Capital Flows & Public Goods","RT @hellofrommarv: It's been a while since my last newsletter, so here it is! 
I talk about 
- @breadcoop 's rebrand, and a little about my…","Raw social curation signal; treat as lead, not endorsement."
1986181689031201267,45966.888773148145,'@greenpillnet,"'@greenpillnet, @breadcoop, @RegenCoordinate",https://paragraph.com/@greenpill/celebrating-evolution-and-alignment-bread-cooperative-regen-coordination,,qme,"Funding, Capital Flows & Public Goods","RT @greenpillnet: @breadcoop 🍞💚 @RegenCoordinate 

https://t.co/1uKxciYnZ1","Raw social curation signal; treat as lead, not endorsement."
1986179844720255396,45966.88369212963,'@regen_network,'@regen_network,,,tl,"Regeneration, Ecology & Localism",RT @regen_network: Alpha?,"Raw social curation signal; treat as lead, not endorsement."
1986175689054142640,45966.87222222222,'@Zac_Aztec,'@Zac_Aztec,http://x.com/i/article/1985469744196304900,,zxx,Raw Leads / To Review,RT @Zac_Aztec: https://t.co/pgr0cbBW6Y,"Raw social curation signal; treat as lead, not endorsement."
1986174679644569773,45966.86943287037,'@OurBloomNetwork,'@OurBloomNetwork,,,en,"Community Building, Events & Networks","RT @OurBloomNetwork: Bloom has started a guest bloggers program! 

Are you practicing a solution that betters humanity's relationship with…","Raw social curation signal; treat as lead, not endorsement."
1986145951975698896,45966.79016203704,'@regenavocado,"'@regenavocado, @ReFi_Italia, @RifaiSicilia, @Refi_Med",,,en,"Regeneration, Ecology & Localism",RT @regenavocado: @ReFi_Italia @RifaiSicilia @Refi_Med Passing this around as well. All the hyperstition of bioregional planetary regenerat…,"Raw social curation signal; treat as lead, not endorsement."
1986145263635853793,45966.78826388889,'@UnlockProtocol,"'@UnlockProtocol, @UnlockProtocol",,,en,"Ethereum, Web3 Infrastructure & Security","RT @UnlockProtocol: The most powerful infra is the one you don’t notice — because it just works.

@UnlockProtocol isn’t “just NFTs or POAPs…","Raw social curation signal; treat as lead, not endorsement."
1985883909633294684,45966.06706018518,'@GaiaAIxyz,'@GaiaAIxyz,https://paragraph.com/@gaiaai/un?referrer=0xCDD8E3620a36251649Bc8feA4f94B58d3De7133D,,zxx,"AI, Collective Intelligence & Sensemaking",RT @GaiaAIxyz: https://t.co/aM5CdS6ycs,"Raw social curation signal; treat as lead, not endorsement."
1985820439864631474,45965.891921296294,'@IoachimViju,'@IoachimViju,http://x.com/i/article/1985799101175283712,,zxx,Raw Leads / To Review,RT @IoachimViju: https://t.co/hJeZtnNEj7,"Raw social curation signal; treat as lead, not endorsement."
1985820368309743809,45965.89172453704,'@Molecule_dao,'@molecule_dao,,,en,Coordination & Governance,"RT @Molecule_dao: Millions of patents are now more accessible than ever.

We’re moving from closed‑lab discovery to an open‑web world where…","Raw social curation signal; treat as lead, not endorsement."
1985819696256684107,45965.889861111114,'@OmniacsDAO,'@OmniacsDAO,,,en,Coordination & Governance,RT @OmniacsDAO: These tweet threads about us are getting better and better!,"Raw social curation signal; treat as lead, not endorsement."
1985817891149938980,45965.884884259256,'@Crypto_Altruism,"'@Crypto_Altruism, @OctantApp, @NatalieCrue, @IvieSatijn",,,en,"Funding, Capital Flows & Public Goods","RT @Crypto_Altruism: November newsletter is live!🌱📰

💚@OctantApp Epoch 9 reflections
🎙️Ethereum's human story w/ @NatalieCrue @IvieSatijn @…","Raw social curation signal; treat as lead, not endorsement."
1985817760895586407,45965.88452546296,'@owocki,'@owocki,,,en,Raw Leads / To Review,RT @owocki: test print is here :) https://t.co/1PYxGjlLiN,"Raw social curation signal; treat as lead, not endorsement."
1985751836234785039,45965.70260416667,'@OSObserver,'@OSObserver,https://x.com/i/spaces/1lDxLBVOPomGm,,en,"Community Building, Events & Networks","RT @OSObserver: Today's OSO reading group will cover the a16z State of Crypto 2025 report! 

Set your reminder: https://t.co/tO4kptDrs6

Or…","Raw social curation signal; treat as lead, not endorsement."
1985751694420971545,45965.70222222222,'@wydeorg,'@wydeorg,,,en,Raw Leads / To Review,"RT @wydeorg: What if every stock trade funded charities?

Could we cure cancer?
Could we end homelessness?
Could we feed all the hungry chi…","Raw social curation signal; treat as lead, not endorsement."
1985723986613842028,45965.625763888886,'@DAOscope,'@DAOscope,,,en,Coordination & Governance,"RT @DAOscope: Can DAOs reshape how global sustainability agreements are governed? 🤔

This article is an exploration of DAOs' potential to e…","Raw social curation signal; treat as lead, not endorsement."
1985716576180707600,45965.6053125,'@gajesh,'@gajesh,,,en,"Ethereum, Web3 Infrastructure & Security","RT @gajesh: good question there. we are still working on eigenlayer (restaking), but more focused towards eigencloud

on use cases

- me an…","Raw social curation signal; treat as lead, not endorsement."
1985709539874803806,45965.5858912037,'@beaconlabs_io,'@beaconlabs_io,,,en,"Funding, Capital Flows & Public Goods","RT @beaconlabs_io: New Post
""Evidence Layer for Digital Public Goods""

1/n🧵 https://t.co/FSZ1rRcePg","Raw social curation signal; treat as lead, not endorsement."
1985626730594517369,45965.35738425926,'@Abundance_DAO,'@Abundance_DAO,https://open.substack.com/pub/abundances/p/lets-talk-about-the-economic-elephant?r=16vckg&utm_campaign=post&utm_medium=web&showWelcomeOnShare=false,,en,Coordination & Governance,"RT @Abundance_DAO: It’s time to talk about the (economic) elephant in the room..
https://t.co/mEIrwZzFQz","Raw social curation signal; treat as lead, not endorsement."
1984986167255663066,45963.58976851852,'@paths2regen,'@paths2regen,,,en,"Regeneration, Ecology & Localism",RT @paths2regen: We’ve been told a story that human society evolved from primitive barter to superior modern money. flattening thousands of…,"Raw social curation signal; treat as lead, not endorsement."
1984613310059163721,45962.56087962963,'@ib1gymnast,'@ib1gymnast,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ib1gymnast: You can't copy trade conviction. 

Read my deep dive on Ethereum's technology roadmap over the next ~5 year time horizon.…","Raw social curation signal; treat as lead, not endorsement."
1984612345176604690,45962.558217592596,'@AntiKrisis_xyz,'@AntiKrisis_xyz,,,en,Raw Leads / To Review,"RT @AntiKrisis_xyz: On this day 17 years ago, Satoshi dropped the Bitcoin whitepaper.

Today we drop the Anti Krisis whitepaper!

The goal?…","Raw social curation signal; treat as lead, not endorsement."
1984612264285258120,45962.55798611111,'@optimystics_,"'@optimystics_, @OptimismFractal",,,en,Raw Leads / To Review,"RT @optimystics_: Optimism Fractal 2-Year Anniversary Celebration

@OptimismFractal turned two years old on October 20th, and today we're g…","Raw social curation signal; treat as lead, not endorsement."
1984612195540377623,45962.557800925926,'@BlockchainGov,"'@BlockchainGov, @ntnsndr",,,en,"Ethereum, Web3 Infrastructure & Security",RT @BlockchainGov: In this weeks article @ntnsndr &amp; Johannes Bennke explore how protocols assert sovereignty while remaining embedded in so…,"Raw social curation signal; treat as lead, not endorsement."
1984612074136166867,45962.55746527778,'@ArtizenFund,'@ArtizenFund,,,en,"Funding, Capital Flows & Public Goods",RT @ArtizenFund: Learn more about how we are building Artizen using the principles of game design.,"Raw social curation signal; treat as lead, not endorsement."
1984011900825563597,45960.901296296295,'@omniharmonic,'@omniharmonic,,,en,Raw Leads / To Review,RT @omniharmonic: new essay: The Mycelial Sensing of Networks https://t.co/a0FB99cTCE,"Raw social curation signal; treat as lead, not endorsement."
1983923867451048165,45960.65837962963,'@wor,'@wor,,,en,"Knowledge Commons, Ontology & Documentation","RT @wor: “Commons” is a growing buzzword again, usually pointing to forests or fisheries or cooperatives.

I’ve been gratefully learning wi…","Raw social curation signal; treat as lead, not endorsement."
1983923562739044472,45960.657534722224,'@paths2regen,'@paths2regen,,,en,"Regeneration, Ecology & Localism","RT @paths2regen: ""21st century economists, especially those in today's high-income countries, now face a challenge that their predecessors…","Raw social curation signal; treat as lead, not endorsement."
1983923378332344504,45960.65702546296,'@N_FT2021,"'@N_FT2021, @CC_ReFi_News",https://klimanews.substack.com/p/4,,ja,"Regeneration, Ecology & Localism","RT @N_FT2021: 🌍クリマニュース第4号公開！

特集はReFiメディア  @CC_ReFi_News のリニューアル。
再生金融の成果を「データ」で可視化する新時代へ。

自動車業界のカーボンクレジット事情も注目👀

🔗 https://t.co/sqg7ZfNN1K","Raw social curation signal; treat as lead, not endorsement."
1983922672607113310,45960.65508101852,'@ManInBlackie,'@ManInBlackie,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ManInBlackie: Mastering Ethereum 2nd edition is officially out.

How can you read it?

- Online for free: in the next few days/weeks we…","Raw social curation signal; treat as lead, not endorsement."
1983758545297232330,45960.20217592592,'@TheDevanshMehta,'@TheDevanshMehta,,,en,"Funding, Capital Flows & Public Goods","RT @TheDevanshMehta: just finished my votes in the GG24 QF round! last 12 hours to get your support in

vibez

Generally agree with Lefteri…","Raw social curation signal; treat as lead, not endorsement."
1983757813252821484,45960.200150462966,'@spengrah,'@spengrah,,,en,Coordination & Governance,RT @spengrah: Everything you think you hate about DAOs is just an artifact of the tradeoffs that are inherent in replacing institutional ha…,"Raw social curation signal; treat as lead, not endorsement."
